SU_ID,POLLCLOSE_STATE_WEIGHT,POLLCLOSE_NATIONAL_WEIGHT,FINALVOTE_STATE_WEIGHT,FINALVOTE_NATIONAL_WEIGHT,P_STATE,STATENUM,LVA,LVB,LV,LIKELYVOTER,TIMEVOTE,TRUMPFACTOR3,FAVSENDEM,FAVSENREP,PARTYCONTROL,GETAHEAD,TRADENATIONALECON,TRADELOCALECON,HEALTHLAW,IMMDEPORT,RUSSIA,QPVVOTE,FIRSTTIME,QPVVOTE3,BREAKA,BREAKB,BREAKC,SEX,AGE65,RACETH,RACETH5,EDUC,INCOME,PARTY,PARTYFULL,IDEO,RELIG,RELIG4,SIZEPLACE,FORMFLAG
20001435,705.19081781,680.25288197,461.42827832,408.65452245,(TN) Tennessee,(42) Tennessee,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(2) I decided over the course of the campaign,(1) Men,(4) 40-49,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(4) Postgraduate study,"(2) $25,000-$49,999",(2) Republican,(2) Republican/Lean Rep,(4) Somewhat conservative,(1) Protestant,(1) Protestant/Other Christian,(3) Small town,(4) Form 4
20001517,1061.530282,1023.9909758,854.91018256,744.1097094,(NJ) New Jersey,(31) New Jersey,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(3) Somewhat unfavorable,(4) Very unfavorable,(1) Very important,(1) Getting ahead,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(2) Women,(6) 65+,(1) White,(1) White,(3) College graduate,"(5) $100,000 or more",(1) Democrat,(1) Democrat/Lean Dem,(1) Very liberal,(5) Jewish,(3) Other,(2) Suburban,(4) Form 4
20001576,274.27737125,264.57799441,276.50132057,306.10091147,(WI) Wisconsin,(48) Wisconsin,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(3) Trump was not a factor,(1) Very favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(2) Women,(5) 50-64,(1) White,(1) White,(2) Some college/assoc. degree,"(3) $50,000-$74,999",(3) Neither,(1) Democrat/Lean Dem,(1) Very liberal,(7) Something else,(3) Other,(1) Urban,(1) Form 1
20001584,142.98262979,137.92627971,95.365400007,68.797248086,(NH) New Hampshire,(30) New Hampshire,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,,(2) Voted to express opposition for Trump,,,,(1) Getting ahead,(2) Hurt,(3) No difference,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(1) Men,(5) 50-64,(1) White,(1) White,(2) Some college/assoc. degree,"(4) $75,000-$99,999",(3) Neither,(1) Democrat/Lean Dem,(3) Moderate,(8) None,(4) Unaffiliated,(3) Small town,(2) Form 2
20001678,85.369149967,82.350207674,66.170065231,60.652837194,(NV) Nevada,(33) Nevada,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(1) Very favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(3) No difference,(4) Expand the law,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(2) I decided over the course of the campaign,(2) Women,(5) 50-64,(1) White,(1) White,(4) Postgraduate study,"(2) $25,000-$49,999",(1) Democrat,(1) Democrat/Lean Dem,(2) Somewhat liberal,(8) None,(4) Unaffiliated,(2) Suburban,(2) Form 2
20001691,167.52049097,161.596399,142.06846363,144.55603236,(WA) Washington,(47) Washington,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(1) Men,(6) 65+,(1) White,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(1) Democrat,(1) Democrat/Lean Dem,(2) Somewhat liberal,(1) Protestant,(1) Protestant/Other Christian,(2) Suburban,(4) Form 4
20001708,517.07061156,498.78524339,367.82297002,389.48998718,(AZ) Arizona,(4) Arizona,(2) Very interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(3) Trump was not a factor,(1) Very favorable,(3) Somewhat unfavorable,(3) Not too important,(2) Holding steady,(1) Help,(1) Help,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(2) No,"(3) I usually vote, but I didn't in the 2016 presidential election",(2) Not,(4) I'm sure I voted,"(2) No, it is not","(2) No, it is not",(2) I decided over the course of the campaign,(1) Men,(3) 30-39,(1) White,(1) White,(3) College graduate,"(4) $75,000-$99,999",(2) Republican,(2) Republican/Lean Rep,(2) Somewhat liberal,(1) Protestant,(1) Protestant/Other Christian,(2) Suburban,(4) Form 4
20001727,474.0654931,457.30093158,1035.4831953,961.17551477,(NV) Nevada,(33) Nevada,(3) Somewhat interested,(2) Probably will vote,(6) 6,(2) Nonvoter,(1) Election Day,(2) Voted to express opposition for Trump,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(3) Somewhat unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(2) Deported to the country they came from,(99) DON'T KNOW/SKIPPED/REFUSED (VOL),(4) I'm sure I voted,(2) Not,(1) I did not vote in the 2014 election for Congress,"(2) No, it is not","(2) No, it is not",(1) I've known all along,(2) Women,(1) 18-24,"(5) American Indian, Native American or Alaska Native",(5) Other,(3) College graduate,"(2) $25,000-$49,999",(1) Democrat,(1) Democrat/Lean Dem,(2) Somewhat liberal,(7) Something else,(3) Other,(1) Urban,(4) Form 4
20001794,148.17578794,142.9357902,99.359968643,95.85630564,(NH) New Hampshire,(30) New Hampshire,(2) Very interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(1) Voted to express support for Trump,,,,(2) Holding steady,(1) Help,(3) No difference,(3) Leave the law as is,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,"(2) I thought about voting in the 2014 election for Congress, but didn't","(2) No, it is not","(2) No, it is not",(1) I've known all along,(2) Women,(5) 50-64,(1) White,(1) White,(2) Some college/assoc. degree,"(1) Under $25,000",(2) Republican,(2) Republican/Lean Rep,(2) Somewhat liberal,(4) Other Christian,(1) Protestant/Other Christian,(1) Urban,(1) Form 1
20001870,820.87767363,791.84865873,558.95776905,589.04657051,(AZ) Arizona,(4) Arizona,(3) Somewhat interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(3) Trump was not a factor,(4) Very unfavorable,(1) Very favorable,(2) Somewhat important,(2) Holding steady,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(99) DON'T KNOW/SKIPPED/REFUSED (VOL),"(3) I usually vote, but I didn't in the 2016 presidential election",(2) Not,"(2) I thought about voting in the 2014 election for Congress, but didn't","(2) No, it is not","(2) No, it is not",(1) I've known all along,(2) Women,(3) 30-39,(1) White,(1) White,(4) Postgraduate study,"(2) $25,000-$49,999",(2) Republican,(2) Republican/Lean Rep,(4) Somewhat conservative,(1) Protestant,(1) Protestant/Other Christian,(2) Suburban,(1) Form 1
20001892,715.27240196,689.97794716,507.97707227,495.19955737,(NJ) New Jersey,(31) New Jersey,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(1) Very important,(3) Falling behind,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(4) I still haven't decided,(1) Men,(5) 50-64,(4) Asian,(4) Asian,(2) Some college/assoc. degree,"(4) $75,000-$99,999",(3) Neither,(1) Democrat/Lean Dem,(3) Moderate,(7) Something else,(3) Other,(2) Suburban,(3) Form 3
20001899,3380.4285964,3260.8851915,2976.7384285,2788.1852878,(PA) Pennsylvania,(38) Pennsylvania,(2) Very interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(3) Trump was not a factor,(3) Somewhat unfavorable,(2) Somewhat favorable,(1) Very important,(2) Holding steady,(1) Help,(1) Help,(2) Repeal parts of the law,(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(1) I did not vote in the 2014 election for Congress,"(1) Yes, it is","(1) Yes, it is",(3) I decided in the last few days,(1) Men,(1) 18-24,(1) White,(1) White,(1) High school or less,"(2) $25,000-$49,999",(3) Neither,(2) Republican/Lean Rep,(4) Somewhat conservative,(4) Other Christian,(1) Protestant/Other Christian,(2) Suburban,(2) Form 2
20001914,4601.0491458,4438.340464,3436.1909904,2683.3614536,(MI) Michigan,(22) Michigan,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(1) Voted to express support for Trump,(3) Somewhat unfavorable,(2) Somewhat favorable,(2) Somewhat important,(2) Holding steady,(1) Help,(3) No difference,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,(99) DON'T KNOW/SKIPPED/REFUSED (VOL),"(2) No, it is not",(1) I've known all along,(1) Men,(6) 65+,(1) White,(1) White,(2) Some college/assoc. degree,"(3) $50,000-$74,999",(2) Republican,(2) Republican/Lean Rep,(4) Somewhat conservative,(2) Catholic,(2) Catholic,(3) Small town,(1) Form 1
20001924,323.57228034,312.12966855,235.13238421,484.63123207,(MA) Massachusetts,(19) Massachusetts,(2) Very interested,(1) Definitely will vote,(9) 9,(1) Likely voter,,(3) Trump was not a factor,(4) Very unfavorable,(2) Somewhat favorable,(1) Very important,(1) Getting ahead,(1) Help,(1) Help,(4) Expand the law,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(1) I've known all along,(1) Men,(3) 30-39,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(2) Some college/assoc. degree,"(3) $50,000-$74,999",(3) Neither,(2) Republican/Lean Rep,(4) Somewhat conservative,(2) Catholic,(2) Catholic,(1) Urban,(2) Form 2
20001996,1815.949185,1751.7310711,1513.2603367,1482.0214837,(MI) Michigan,(22) Michigan,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(1) Very favorable,(2) Somewhat favorable,(1) Very important,(1) Getting ahead,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(2) I decided over the course of the campaign,(1) Men,(3) 30-39,(1) White,(1) White,(3) College graduate,"(5) $100,000 or more",(1) Democrat,(1) Democrat/Lean Dem,(2) Somewhat liberal,(8) None,(4) Unaffiliated,(2) Suburban,(4) Form 4
20001997,412.15088506,397.57583379,401.35262316,399.14561635,(VA) Virginia,(45) Virginia,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(1) Very favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(3) No difference,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(2) Women,(1) 18-24,(7) Other,(5) Other,(2) Some college/assoc. degree,"(5) $100,000 or more",(1) Democrat,(1) Democrat/Lean Dem,(1) Very liberal,(6) Muslim,(3) Other,(2) Suburban,(2) Form 2
20002005,377.73226703,364.37437467,74.554977166,358.86082439,(ND) North Dakota,(28) North Dakota,(2) Very interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(3) Trump was not a factor,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(4) Not at all important,(3) Falling behind,(2) Hurt,(2) Hurt,(1) Repeal the law entirely,(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(2) No, it is not",(1) I've known all along,(1) Men,(4) 40-49,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(1) High school or less,"(2) $25,000-$49,999",(1) Democrat,(1) Democrat/Lean Dem,(3) Moderate,(88) REMOVED FOR DISCLOSURE RISK,(3) Other,(1) Urban,(2) Form 2
20002063,531.66079995,512.8594733,652.22568175,274.08763963,(WA) Washington,(47) Washington,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(2) Early/Absentee,(1) Voted to express support for Trump,(4) Very unfavorable,(1) Very favorable,(1) Very important,(2) Holding steady,(1) Help,(3) No difference,(1) Repeal the law entirely,(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(1) I've known all along,(2) Women,(6) 65+,(1) White,(1) White,(2) Some college/assoc. degree,"(4) $75,000-$99,999",(2) Republican,(2) Republican/Lean Rep,(4) Somewhat conservative,(8) None,(4) Unaffiliated,(4) Rural,(2) Form 2
20002094,3570.6799558,3444.4086185,6265.9032169,3736.546009,(CA) California,(5) California,(2) Very interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,,,(1) Very important,(2) Holding steady,(2) Hurt,(3) No difference,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(1) Yes, it is",(1) I've known all along,(1) Men,(5) 50-64,(1) White,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(1) Democrat,(1) Democrat/Lean Dem,(1) Very liberal,(7) Something else,(3) Other,(4) Rural,(4) Form 4
20002153,267.6929446,258.22641538,160.56941478,131.82993614,(MS) Mississippi,(25) Mississippi,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(3) Somewhat unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(99) DON'T KNOW/SKIPPED/REFUSED (VOL),(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(3) I decided in the last few days,(1) Men,(5) 50-64,(1) White,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(3) Neither,(1) Democrat/Lean Dem,(3) Moderate,(8) None,(4) Unaffiliated,(4) Rural,(2) Form 2
20002206,600.4990344,579.26335462,582.94345141,1153.9760612,(MI) Michigan,(22) Michigan,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(1) Very favorable,(3) Somewhat unfavorable,(1) Very important,(1) Getting ahead,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(1) Men,(3) 30-39,(1) White,(1) White,(3) College graduate,"(5) $100,000 or more",(1) Democrat,(1) Democrat/Lean Dem,(2) Somewhat liberal,(2) Catholic,(2) Catholic,(2) Suburban,(2) Form 2
20002272,54.17554469,52.259713935,35.735775012,25.560128473,(WV) West Virginia,(49) West Virginia,(2) Very interested,(2) Probably will vote,(8) 8,(1) Likely voter,(1) Election Day,(1) Voted to express support for Trump,(2) Somewhat favorable,(3) Somewhat unfavorable,(1) Very important,(2) Holding steady,(1) Help,(1) Help,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(2) I decided over the course of the campaign,(1) Men,(5) 50-64,(1) White,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(2) Republican,(2) Republican/Lean Rep,(4) Somewhat conservative,(2) Catholic,(2) Catholic,(2) Suburban,(2) Form 2
20002279,926.3231111,893.56518839,1614.3596833,1536.454538,(VA) Virginia,(45) Virginia,(5) Not at all interested,(4) Definitely will not vote,(0) 0-Certain will not vote,(2) Nonvoter,,,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(99) DON’T KNOW/SKIPPED/REFUSED (VOL),,(3) Falling behind,(3) No difference,(3) No difference,(3) Leave the law as is,(1) Offered a chance to apply for legal status,(1) Yes,"(3) I usually vote, but I didn't in the 2016 presidential election",(2) Not,"(2) I thought about voting in the 2014 election for Congress, but didn't","(2) No, it is not","(2) No, it is not",,(2) Women,(2) 25-29,(3) Latino or Hispanic,(3) Latino or Hispanic,(2) Some college/assoc. degree,"(2) $25,000-$49,999",(3) Neither,(3) Independent,(3) Moderate,(4) Other Christian,(1) Protestant/Other Christian,(3) Small town,(2) Form 2
20002282,168.30639193,162.35450785,162.74796647,168.57953102,(MN) Minnesota,(23) Minnesota,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(3) Trump was not a factor,(4) Very unfavorable,(2) Somewhat favorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(2) No,(1) I did not vote in the 2016 presidential election,(1) First time voting,(1) I did not vote in the 2014 election for Congress,"(2) No, it is not","(2) No, it is not",(2) I decided over the course of the campaign,(1) Men,(2) 25-29,(3) Latino or Hispanic,(3) Latino or Hispanic,(3) College graduate,"(3) $50,000-$74,999",(3) Neither,(2) Republican/Lean Rep,(3) Moderate,(8) None,(4) Unaffiliated,(1) Urban,(2) Form 2
20002316,504.58897236,486.74499722,487.92460115,505.40785375,(MN) Minnesota,(23) Minnesota,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(1) Voted to express support for Trump,(3) Somewhat unfavorable,(1) Very favorable,(1) Very important,(1) Getting ahead,(1) Help,(1) Help,(2) Repeal parts of the law,(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(1) I've known all along,(1) Men,(6) 65+,(1) White,(1) White,(2) Some college/assoc. degree,"(4) $75,000-$99,999",(2) Republican,(2) Republican/Lean Rep,(5) Very conservative,(2) Catholic,(2) Catholic,(2) Suburban,(1) Form 1
20002321,50.879948592,49.080661276,39.0933041,40.206186436,(NH) New Hampshire,(30) New Hampshire,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,,,,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(1) Men,(5) 50-64,(1) White,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(3) Neither,(1) Democrat/Lean Dem,(3) Moderate,(8) None,(4) Unaffiliated,(2) Suburban,(1) Form 1
