"","SEX","RACE","MAR","LANX","WAOB","DIS","HICOV","MIG","SCH"
"663",2,1,1,2,1,2,1,1,1
"664",1,1,4,2,1,2,1,1,1
"665",1,1,1,2,1,2,1,1,1
"666",2,1,1,2,1,1,1,1,1
"667",2,1,3,2,1,2,2,1,1
"668",1,1,1,1,3,2,2,1,1
"669",2,1,1,2,1,2,1,1,1
"670",2,5,1,2,1,2,2,1,1
"671",1,1,1,2,1,2,1,1,1
"672",2,1,5,2,1,2,2,3,2
"673",1,2,1,2,1,2,1,1,1
"674",2,2,1,1,1,2,1,1,1
"675",2,1,1,2,5,2,1,1,1
"676",1,1,1,2,1,1,1,1,1
"677",1,1,1,2,1,2,1,1,1
"678",2,1,1,1,1,2,1,1,1
"679",1,1,1,2,1,2,1,1,1
"680",2,1,1,2,1,2,1,1,1
"681",2,1,2,2,1,2,1,1,1
"682",1,1,1,2,1,2,1,1,1
"683",2,1,1,1,3,2,2,1,2
"684",1,1,5,2,1,2,1,1,1
"685",1,1,1,2,1,2,1,1,1
"686",2,1,1,2,1,2,1,1,1
"687",2,1,5,2,1,2,1,1,1
"688",2,1,1,2,1,2,1,1,1
"689",1,1,1,1,7,2,2,1,1
"690",2,1,5,2,1,2,1,1,3
"691",1,1,1,1,3,2,2,1,1
"692",2,1,1,2,1,2,1,1,1
"693",2,5,5,2,1,2,1,1,1
"694",1,5,5,2,1,2,1,3,2
"695",2,1,5,2,5,2,1,1,1
"696",2,1,5,2,1,2,1,3,1
"697",2,1,5,2,1,2,1,1,1
"698",1,1,1,2,1,2,1,1,1
"699",2,1,1,2,1,2,1,1,1
"700",2,1,1,2,1,2,1,1,1
"701",1,1,1,1,3,2,1,1,1
"702",1,1,1,2,1,2,1,1,1
"703",2,1,1,2,1,2,1,1,1
"704",2,1,2,2,1,2,1,1,1
"705",2,2,3,2,1,1,1,1,1
"706",1,2,5,2,1,2,2,1,1
"707",1,1,2,2,1,1,1,1,1
"708",2,1,1,2,1,2,1,1,1
"709",1,1,1,2,1,2,1,1,1
"710",1,1,5,2,1,1,2,1,1
"711",1,1,5,2,1,1,1,1,1
"712",1,1,1,2,1,2,1,1,1
"713",2,1,1,2,1,2,1,1,1
"714",2,1,2,2,1,1,1,1,1
"715",1,1,5,2,1,2,1,1,2
"716",2,2,1,2,1,2,1,1,1
"717",1,2,1,2,1,2,2,1,1
"718",2,2,5,2,1,2,1,3,1
"719",1,2,5,2,1,2,1,3,1
"720",2,2,5,2,1,2,1,3,1
"721",1,1,1,1,2,2,1,1,1
"722",2,1,1,2,1,2,1,1,1
"723",2,1,3,2,1,1,1,1,1
"724",2,1,5,2,1,2,1,3,1
"725",2,2,2,2,1,1,1,1,1
"726",2,1,3,2,1,2,1,1,1
"727",1,1,1,2,1,2,1,1,1
"728",2,1,1,2,1,2,1,1,1
"729",1,1,5,2,1,2,1,1,1
"730",2,1,4,2,1,1,2,1,1
"731",2,1,1,2,1,2,1,1,1
"732",1,1,1,2,1,2,1,1,1
"733",2,1,1,2,1,2,1,1,1
"734",1,1,5,2,1,2,1,1,1
"735",1,4,5,2,1,2,1,1,1
"736",2,4,5,2,1,2,2,1,1
"737",2,1,1,2,1,1,1,1,1
"738",1,1,1,2,1,2,1,1,1
"739",1,2,4,2,1,1,2,1,1
"740",1,2,5,2,1,2,1,1,2
"741",1,1,5,2,1,2,1,3,1
"742",2,1,5,2,5,2,1,3,1
"743",1,1,1,2,1,2,1,1,1
"744",2,1,1,2,1,1,1,1,1
"745",1,1,1,2,1,2,1,1,1
"746",2,1,1,2,1,2,1,1,1
"747",2,2,2,2,1,1,1,3,1
"748",2,1,3,2,1,2,1,1,1
"749",1,1,3,2,1,2,2,1,1
"750",2,1,2,2,1,2,1,1,1
"751",2,1,1,2,1,2,2,1,1
"752",1,1,1,2,1,2,1,1,1
"753",2,1,5,2,1,2,1,1,2
"754",1,1,1,2,1,2,1,1,1
"755",2,1,1,2,1,2,1,1,1
"756",1,1,5,2,1,2,1,1,2
"757",2,1,1,1,5,2,1,1,1
"758",1,1,1,2,1,2,1,1,1
"759",1,1,3,2,1,1,1,1,1
"760",2,1,3,2,1,2,1,1,1
"761",2,1,1,2,1,2,1,1,1
"762",1,1,1,1,3,1,1,1,1
"763",1,1,1,2,1,2,1,1,1
"764",2,1,1,2,1,2,1,1,1
"765",1,1,1,2,1,2,1,1,1
"766",2,1,1,2,1,2,1,1,1
"767",1,1,5,2,1,2,2,1,2
"768",1,1,5,2,1,2,1,1,2
"769",1,1,5,2,1,2,2,3,1
"770",1,1,3,2,1,2,2,1,1
"771",1,1,3,2,1,1,1,1,1
"772",2,1,5,2,1,2,1,1,1
"773",1,1,1,2,1,2,1,1,1
"774",2,1,1,2,1,2,1,1,1
"775",2,1,5,2,1,2,1,1,1
"776",2,1,4,2,1,2,1,1,1
"777",1,1,3,1,1,2,1,1,1
"778",1,2,1,2,1,2,1,1,1
"779",2,2,1,2,1,2,1,1,1
"780",1,2,5,2,1,2,1,1,2
"781",2,2,5,1,1,1,1,1,2
"782",1,2,5,2,1,2,1,3,1
"783",1,1,1,2,1,2,1,1,1
"784",2,1,1,2,1,2,1,1,1
"785",1,2,1,1,1,1,1,1,1
"786",2,2,1,2,1,2,2,1,1
"787",2,1,2,2,1,2,1,1,1
"788",2,1,1,2,1,2,1,1,1
"789",1,1,1,2,1,2,1,3,2
"790",1,2,5,2,1,2,2,3,1
"791",1,1,1,2,1,2,1,1,1
"792",2,1,1,2,1,2,1,1,1
"793",2,1,2,2,1,2,1,1,1
"794",1,1,5,2,1,2,2,1,1
"795",2,2,5,2,1,2,1,1,1
"796",1,2,5,2,1,2,1,1,1
"797",1,1,5,2,1,2,2,1,1
"798",2,1,5,2,1,2,1,2,3
"799",2,1,4,2,1,2,1,1,1
"800",2,1,5,1,3,1,2,1,1
"801",2,1,3,2,1,2,1,1,1
"802",2,1,2,2,1,1,1,1,1
"803",2,3,2,2,1,2,1,1,1
"804",1,1,1,1,3,2,1,1,1
"805",2,1,1,2,1,2,1,1,1
"806",2,1,5,2,1,2,1,1,1
"807",2,1,4,2,1,2,2,1,1
"808",1,1,1,2,1,1,1,1,1
"809",2,1,1,2,1,1,1,1,1
"810",1,1,1,2,1,2,1,3,2
"811",2,1,1,2,1,2,1,3,3
"812",2,1,3,2,7,2,1,1,1
"813",1,2,1,2,1,2,2,3,1
"814",1,2,1,2,1,1,1,1,1
"815",2,2,1,2,1,1,1,1,1
"816",2,1,2,2,1,1,1,1,1
"817",2,1,5,2,1,2,1,1,1
"818",1,1,1,2,1,1,1,1,2
"819",2,1,1,2,1,2,1,1,2
"820",2,1,1,2,1,1,1,1,1
"821",1,1,1,2,1,2,1,1,1
"822",1,1,1,2,1,2,1,3,1
"823",1,1,1,2,1,1,1,1,1
"824",2,1,1,2,5,2,1,1,1
"825",2,1,5,1,1,2,1,1,2
"826",2,2,3,2,1,2,1,1,1
"827",1,1,1,2,1,2,1,1,1
"828",2,1,1,2,1,2,1,1,1
"829",2,2,3,2,1,1,1,1,1
"830",1,2,5,2,1,2,2,1,1
"831",2,2,5,2,1,2,1,1,1
"832",2,2,3,2,1,2,1,1,1
"833",1,6,1,2,4,2,1,1,1
"834",2,6,1,2,4,1,1,1,1
"835",1,6,5,2,4,2,1,1,3
"836",2,1,2,2,1,2,2,1,1
"837",2,1,5,2,1,2,1,1,1
"838",2,1,1,2,1,2,1,1,1
"839",1,1,1,2,1,2,1,1,1
"840",2,1,3,2,1,2,1,1,1
"841",1,1,1,1,1,2,1,1,1
"842",2,1,1,2,1,1,1,1,1
"843",1,1,1,2,1,1,1,1,1
"844",2,1,1,2,1,2,1,1,1
"845",1,1,5,2,1,2,1,1,1
"846",1,1,5,2,1,1,1,1,2
"847",2,1,1,2,1,2,1,3,1
"848",1,1,1,2,1,2,1,3,1
"849",2,2,5,2,1,2,1,1,1
"850",1,2,3,2,1,2,1,1,1
"851",1,1,1,1,6,2,2,1,1
"852",2,1,1,2,1,1,1,1,1
"853",2,4,5,2,1,2,1,1,2
"854",1,1,5,2,1,2,1,3,1
"855",2,1,5,2,1,2,1,3,1
"856",2,2,2,2,1,1,1,1,1
"857",2,2,5,2,1,2,1,1,2
"858",1,1,1,1,6,2,1,1,1
"859",2,1,1,2,1,2,1,1,1
"860",1,1,3,2,1,1,1,3,1
"861",2,1,1,2,1,2,1,1,1
"862",1,1,1,2,1,2,1,1,1
"863",2,1,1,2,1,2,1,1,1
"864",2,1,5,2,1,2,1,3,1
"865",1,1,1,2,1,1,1,1,1
"866",2,1,1,2,1,1,1,1,1
"867",1,1,1,2,1,2,1,1,1
"868",2,1,1,2,1,2,1,1,1
"869",2,1,1,2,1,2,1,1,1
"870",1,1,1,2,1,2,1,1,1
"871",1,1,5,2,1,2,1,1,1
"872",1,1,5,2,1,2,1,1,1
"873",1,1,1,1,1,2,1,1,2
"874",2,1,1,2,1,1,1,1,1
"875",2,5,1,1,1,2,2,1,3
"876",1,5,1,2,1,2,1,1,1
"877",2,5,4,2,1,2,1,3,1
"878",2,2,2,2,1,2,1,1,1
"879",1,2,5,2,1,2,2,1,1
"880",2,2,5,1,6,2,2,1,2
"881",2,1,4,2,1,1,1,3,1
"882",1,1,3,2,1,2,2,3,1
"883",1,1,3,2,1,2,2,1,1
"884",2,1,3,2,1,2,1,1,1
"885",1,1,1,2,1,2,2,1,1
"886",2,1,3,1,1,1,2,3,1
"887",2,1,5,2,1,2,2,1,1
"888",2,2,4,2,1,2,2,3,1
"889",2,2,1,2,1,2,1,3,1
"890",1,2,5,2,1,2,1,1,2
"891",2,2,3,2,1,2,2,1,1
"892",1,3,3,2,1,2,1,1,1
"893",2,2,2,2,1,2,1,1,1
"894",1,2,5,2,1,2,1,3,2
"895",1,2,1,2,1,2,1,3,1
"896",1,2,5,2,1,2,1,3,2
"897",1,1,1,1,3,2,1,3,1
"898",2,1,1,2,1,2,1,3,1
"899",2,1,5,2,1,2,1,3,1
"900",1,1,5,2,1,2,2,3,1
"901",2,1,5,2,7,2,2,3,2
"902",2,1,5,2,1,2,2,3,2
"903",1,1,5,2,1,2,2,3,2
"904",1,1,1,2,1,2,1,1,1
"905",2,1,1,2,1,2,1,1,1
"906",1,1,2,2,1,2,1,1,1
"907",2,1,3,2,1,2,1,3,1
"908",1,1,3,2,1,2,1,3,1
"909",2,2,5,2,1,2,1,3,3
"910",1,1,5,1,3,2,2,1,1
"911",2,1,5,2,1,2,1,3,2
"912",1,1,2,2,1,1,1,1,1
"913",2,1,1,2,1,2,1,1,1
"914",1,1,1,2,1,2,1,1,1
"915",2,1,1,2,1,2,1,1,1
"916",1,1,1,1,3,2,2,1,2
"917",1,2,5,2,1,1,1,3,1
"918",1,1,1,2,1,2,1,1,1
"919",2,1,1,2,1,1,1,1,1
"920",1,1,1,2,1,1,1,1,1
"921",2,1,1,1,5,2,1,1,1
"922",1,1,1,1,3,2,2,1,1
"923",2,1,1,2,1,2,1,1,1
"924",1,1,1,2,1,2,1,1,1
"925",2,1,1,2,1,1,1,1,1
"926",2,1,3,2,1,2,1,1,1
"927",2,1,5,2,1,2,1,1,1
"928",1,1,1,1,3,2,2,1,1
"929",2,1,1,2,1,2,1,1,1
"930",1,1,1,2,1,2,1,1,2
"931",2,1,1,2,1,2,1,3,1
"932",2,2,3,1,3,2,2,1,1
"933",1,2,2,2,1,1,1,1,1
"934",1,1,1,2,1,2,1,1,1
"935",1,1,1,2,1,2,1,1,1
"936",2,1,1,1,1,2,1,1,1
"937",1,1,1,2,7,2,1,1,1
"938",2,1,1,2,1,2,1,1,1
"939",1,1,1,2,1,2,1,3,2
"940",2,1,1,2,1,2,1,3,2
"941",1,2,1,1,2,2,1,1,1
"942",2,2,1,2,1,2,1,1,1
"943",2,1,1,2,1,2,1,1,1
"944",1,1,1,1,5,2,2,1,1
"945",1,1,5,2,1,2,2,1,1
"946",1,1,5,2,1,2,1,1,1
"947",1,1,1,2,1,1,1,3,1
"948",2,1,1,2,1,2,1,3,1
"949",2,1,1,2,1,2,1,2,1
"950",1,1,1,2,1,2,1,2,1
"951",2,1,2,2,1,1,1,1,1
"952",2,3,2,2,1,1,1,1,1
"953",2,3,5,2,1,2,2,1,3
"954",2,1,1,2,1,2,1,1,1
"955",1,1,1,2,1,2,1,1,1
"956",2,2,5,2,1,2,1,1,1
"957",2,2,4,2,1,1,2,1,1
"958",1,1,3,2,1,2,1,1,1
"959",2,1,2,2,1,1,1,3,1
"960",1,1,1,2,1,2,1,1,1
"961",1,6,5,2,4,2,1,2,3
"962",2,2,5,2,1,2,1,3,1
"963",1,2,5,2,1,1,1,3,1
"964",2,1,2,1,1,2,1,1,1
"965",1,1,1,2,1,2,1,1,1
"966",2,1,1,1,1,2,1,1,1
"967",2,1,5,2,1,2,1,1,1
"968",2,1,5,2,1,2,1,1,1
"969",2,1,2,2,1,1,1,1,1
"970",2,1,1,2,1,2,1,1,1
"971",1,1,1,2,1,2,2,1,1
"972",1,1,1,2,1,2,1,1,1
"973",2,1,1,2,1,2,1,1,1
"974",2,1,4,2,1,1,1,1,1
"975",2,2,3,2,1,1,1,1,1
"976",1,1,2,2,1,2,1,1,1
"977",1,2,4,2,1,1,2,3,1
"978",2,1,1,2,1,2,1,1,1
"979",1,1,1,2,1,2,1,1,1
"980",1,1,1,2,1,2,1,1,1
"981",2,1,1,2,1,2,1,1,1
"982",1,1,5,2,1,2,2,1,1
"983",1,1,5,2,1,2,1,3,1
"984",2,1,2,2,7,2,1,1,1
"985",1,2,1,2,1,2,2,1,1
"986",2,2,1,1,1,1,1,1,2
"987",1,2,5,2,3,2,1,1,3
"988",2,6,5,2,4,2,1,3,1
"989",1,1,1,2,1,1,2,1,1
"990",2,1,1,2,1,2,1,1,1
"991",2,1,5,2,1,1,1,1,1
"992",2,6,1,2,6,2,1,1,2
"993",1,6,1,2,1,2,1,1,1
"994",1,1,1,2,1,2,1,1,1
"995",2,1,1,2,1,2,1,1,1
"996",1,1,5,2,1,2,1,3,2
"997",2,1,2,1,1,2,1,1,1
"998",1,1,1,2,1,2,1,1,1
"999",2,1,1,2,1,2,1,1,1
"1000",2,1,1,2,1,2,1,1,1
"1001",1,1,1,2,1,2,1,1,1
"1002",2,1,1,2,1,2,1,1,1
"1003",1,1,5,2,1,2,1,1,1
"1004",1,1,1,2,1,2,1,1,1
"1005",2,1,1,2,1,2,1,1,1
"1006",1,1,1,2,1,2,1,1,1
"1007",2,1,1,2,1,2,1,1,1
"1008",1,1,1,2,1,2,1,1,1
"1009",2,1,1,2,1,2,1,1,1
"1010",2,1,5,1,1,2,2,3,1
"1011",2,1,1,1,1,2,1,1,1
"1012",1,1,1,2,1,2,1,1,1
"1013",2,1,5,2,1,2,2,1,1
"1014",1,1,5,2,1,2,1,3,3
"1015",1,5,5,2,1,2,2,3,2
"1016",2,2,1,2,1,2,1,1,1
"1017",1,2,1,2,1,1,1,1,1
"1018",2,1,1,2,1,1,1,1,1
"1019",1,1,3,2,1,1,2,1,1
"1020",1,6,5,2,4,2,1,1,1
"1021",2,6,3,2,1,1,1,1,1
"1022",1,2,1,2,1,2,1,1,1
"1023",2,2,1,2,1,2,1,1,1
"1024",2,2,5,2,1,2,1,1,3
"1025",2,1,2,2,1,1,1,1,1
"1026",2,1,5,2,1,2,2,3,2
"1027",1,2,3,2,1,1,1,1,1
"1028",1,1,1,2,1,2,1,1,1
"1029",2,1,1,2,1,2,1,1,1
"1030",1,1,1,2,1,2,1,1,1
"1031",2,1,1,2,1,2,1,1,1
"1032",1,1,5,2,1,2,1,1,1
"1033",1,1,5,2,1,2,1,1,2
"1034",1,1,1,2,1,2,1,1,1
"1035",2,1,1,2,1,2,1,1,1
"1036",2,2,2,2,1,1,1,1,1
"1037",2,1,3,2,1,2,1,3,1
"1038",1,1,1,2,1,2,1,1,1
"1039",2,1,1,2,1,2,1,1,1
"1040",1,1,5,2,1,2,1,1,2
"1041",2,1,5,1,3,2,2,1,2
"1042",2,2,3,2,1,1,1,1,1
"1043",2,1,5,2,5,2,1,3,3
"1044",2,2,3,2,1,2,1,1,3
"1045",1,2,5,2,1,2,1,1,1
"1046",1,2,3,2,1,2,1,1,1
"1047",1,1,2,2,1,2,1,1,1
"1048",2,2,1,2,1,2,1,1,1
"1049",1,2,1,2,1,2,1,1,1
"1050",2,2,3,2,1,1,1,1,1
"1051",2,1,2,2,1,1,1,3,1
"1052",2,1,5,2,1,2,1,1,1
"1053",1,1,5,2,1,2,1,1,1
"1054",1,1,1,2,1,2,1,1,1
"1055",2,1,1,2,1,2,2,1,1
"1056",1,1,1,2,1,2,1,1,1
"1057",2,1,1,2,1,2,1,1,1
"1058",2,2,4,2,1,2,1,1,1
"1059",2,2,5,2,1,1,1,1,1
"1060",2,2,5,2,1,1,1,1,2
"1061",1,1,5,2,1,2,1,3,1
"1062",1,1,5,2,1,2,2,3,1
"1063",1,1,5,2,1,2,1,1,1
"1064",2,1,5,2,1,2,1,1,2
"1065",2,1,1,2,1,2,1,1,1
"1066",1,1,1,2,1,2,1,1,1
"1067",2,1,3,2,1,1,1,1,1
"1068",1,1,3,2,1,2,2,1,1
"1069",2,6,1,2,4,2,1,1,1
"1070",1,1,1,2,1,2,1,1,1
"1071",2,2,2,2,1,2,1,1,1
"1072",2,2,5,2,1,2,2,1,1
"1073",1,1,3,2,1,2,1,1,1
"1074",2,1,5,2,1,2,1,1,2
"1075",1,1,3,2,1,2,1,1,1
"1076",1,1,1,2,1,2,1,1,1
"1077",2,1,1,2,1,2,1,1,1
"1078",1,1,1,2,1,2,1,1,1
"1079",2,1,1,2,1,2,1,1,1
"1080",1,1,5,2,1,2,2,1,2
"1081",1,2,5,2,1,2,2,3,1
"1082",2,1,1,2,1,1,1,1,1
"1083",1,1,1,2,1,2,1,1,1
"1084",2,1,1,2,1,2,1,1,1
"1085",2,2,3,2,1,2,1,3,2
"1086",2,1,2,2,1,1,1,1,1
"1087",2,1,5,2,1,2,1,1,1
"1088",1,1,5,2,1,2,1,1,1
"1089",2,2,5,2,1,2,2,3,1
"1090",1,1,5,2,1,2,1,1,1
"1091",1,1,1,2,1,2,1,1,1
"1092",2,1,1,2,1,2,1,1,1
"1093",1,4,5,2,3,2,1,1,1
"1094",1,2,1,2,1,2,1,1,1
"1095",1,1,5,2,1,2,2,2,3
"1096",2,1,1,2,1,2,1,1,1
"1097",1,1,1,2,1,2,1,1,1
"1098",1,1,1,2,1,2,1,1,1
"1099",2,2,2,2,1,2,1,1,1
"1100",1,2,4,2,1,2,1,1,1
"1101",1,1,1,2,1,2,1,1,1
"1102",2,1,1,2,1,2,1,1,1
"1103",2,1,3,2,1,1,1,1,1
"1104",2,2,5,2,1,2,2,3,3
"1105",1,4,1,2,1,2,1,1,1
"1106",2,1,1,2,1,2,1,1,2
"1107",1,1,2,2,1,1,1,1,1
"1108",1,2,5,2,1,1,1,1,1
"1109",1,4,1,1,3,2,2,1,1
"1110",2,4,1,2,1,2,1,1,1
"1111",2,2,5,2,1,2,1,3,1
"1112",1,2,5,2,1,2,1,3,1
"1113",1,1,3,2,1,2,1,1,1
"1114",1,1,1,2,1,2,1,1,1
"1115",2,1,1,1,2,2,1,1,1
"1116",1,1,5,2,1,2,1,1,1
"1117",1,6,5,2,1,2,2,1,1
"1118",1,1,5,2,1,2,1,3,1
"1119",2,1,2,2,1,1,1,1,1
"1120",2,1,1,1,3,2,1,1,1
"1121",1,1,1,2,1,1,1,1,1
"1122",2,1,1,2,1,2,1,1,1
"1123",1,1,1,2,1,1,1,1,1
"1124",2,1,5,2,1,1,1,1,2
"1125",2,1,5,2,1,2,1,3,2
"1126",1,1,4,2,1,1,1,1,1
"1127",1,2,3,2,1,2,1,1,1
"1128",2,2,4,2,1,2,1,1,1
"1129",1,1,1,2,1,1,1,1,1
"1130",2,1,1,2,1,2,1,1,1
"1131",1,1,1,2,1,2,1,1,1
"1132",2,1,1,2,1,1,1,1,1
"1133",1,1,1,2,1,2,2,1,1
"1134",2,1,1,2,1,2,1,1,1
"1135",2,2,3,2,1,2,1,1,1
"1136",2,1,1,2,1,2,1,1,1
"1137",1,1,1,2,1,2,1,1,1
"1138",2,1,1,2,1,2,1,1,1
"1139",1,1,1,2,1,2,1,1,1
"1140",2,2,2,2,1,2,1,1,1
"1141",2,2,2,2,1,1,1,1,1
"1142",1,1,1,2,1,2,2,1,1
"1143",2,1,1,2,1,2,1,1,1
"1144",2,1,5,2,1,2,1,1,1
"1145",1,1,1,1,3,2,2,1,1
"1146",2,1,1,2,1,1,1,1,1
"1147",2,2,5,2,1,2,1,3,1
"1148",1,2,5,2,1,2,2,3,1
"1149",1,1,1,1,4,2,1,1,3
"1150",2,1,1,2,1,2,1,1,1
"1151",2,1,3,2,1,2,1,1,1
"1152",1,1,5,2,1,2,1,1,1
"1153",2,1,1,2,1,2,1,1,1
"1154",1,1,1,2,1,2,1,1,1
"1155",2,1,3,2,1,1,1,1,1
"1156",2,1,5,2,1,2,1,1,3
"1157",1,2,5,2,1,2,2,1,1
"1158",1,1,1,1,3,2,2,1,1
"1159",2,1,1,2,1,2,1,1,1
"1160",1,5,1,2,1,2,1,1,1
"1161",2,5,1,1,2,2,1,1,1
"1162",1,2,5,2,1,1,1,1,1
"1163",2,6,3,2,1,2,1,1,1
"1164",2,1,3,1,2,2,1,1,1
"1165",2,1,5,2,1,2,1,1,1
"1166",1,1,5,2,1,2,1,1,2
"1167",2,1,5,2,1,2,1,1,2
"1168",1,1,3,2,1,2,1,1,1
"1169",2,1,5,1,1,2,1,1,2
"1170",1,1,5,2,1,1,1,1,2
"1171",1,1,2,2,1,2,1,1,1
"1172",1,1,1,2,1,2,1,1,1
"1173",2,1,1,2,1,2,1,1,1
"1174",2,1,1,2,1,2,1,1,1
"1175",1,1,1,2,1,2,1,1,2
"1176",1,1,5,2,1,1,1,3,1
"1177",1,1,1,1,1,1,1,1,1
"1178",2,1,1,2,1,2,1,1,1
"1179",2,1,3,2,1,2,1,3,1
"1180",1,2,5,2,1,2,1,1,2
"1181",1,2,5,2,1,1,1,1,1
"1182",2,1,3,2,1,2,1,1,1
"1183",2,2,2,2,1,1,1,1,1
"1184",1,1,4,2,1,2,1,1,1
"1185",2,1,4,2,1,2,1,1,1
"1186",1,2,3,2,1,2,1,1,1
"1187",1,1,1,2,1,2,1,1,1
"1188",2,1,1,2,1,2,2,1,1
"1189",2,1,2,2,1,2,1,1,1
"1190",2,2,5,2,1,2,2,1,1
"1191",2,2,4,2,1,1,1,1,1
"1192",2,1,2,2,1,2,1,1,1
"1193",2,1,1,2,5,1,1,1,1
"1194",2,1,4,2,1,2,1,1,1
"1195",2,5,4,2,1,2,2,1,1
"1196",1,5,5,2,1,2,2,1,1
"1197",2,5,2,2,1,1,1,1,1
"1198",1,1,1,2,1,2,1,1,1
"1199",2,1,1,2,1,2,1,1,1
"1200",1,2,5,2,1,2,2,3,1
"1201",1,1,5,2,1,1,1,1,1
"1202",1,1,1,2,1,2,1,1,1
"1203",2,1,1,2,1,2,2,1,1
"1204",2,1,5,1,3,2,2,1,2
"1205",1,1,5,2,5,1,1,1,1
"1206",1,1,1,2,1,2,1,1,1
"1207",2,1,1,2,1,1,1,1,1
"1208",2,2,5,2,1,2,1,3,2
"1209",1,1,3,2,1,2,1,1,1
"1210",2,2,4,2,1,2,1,1,1
"1211",1,2,5,2,1,1,1,1,1
"1212",1,1,1,1,3,2,2,1,1
"1213",2,1,1,2,1,2,1,1,1
"1214",1,2,5,2,1,1,1,3,1
"1215",2,1,2,2,1,1,1,1,1
"1216",1,1,1,2,1,2,1,1,1
"1217",2,1,1,2,1,2,1,1,1
"1218",2,1,5,2,1,1,1,3,2
"1219",2,1,5,2,1,2,1,1,3
"1220",2,1,1,2,1,2,1,3,3
"1221",2,1,5,2,1,2,1,3,3
"1222",2,1,5,2,1,2,2,3,2
"1223",2,1,5,2,1,1,1,3,2
"1224",2,1,5,2,1,1,1,3,2
"1225",2,1,5,2,1,2,1,1,2
"1226",2,1,5,2,1,2,1,3,2
"1227",2,2,5,2,1,2,2,3,2
"1228",1,1,1,1,4,2,2,1,1
"1229",2,1,1,2,1,2,1,1,1
"1230",1,1,3,2,1,2,1,1,1
"1231",1,1,1,2,1,1,1,1,1
"1232",2,1,1,2,1,2,1,1,1
"1233",1,2,5,2,1,2,1,1,1
"1234",2,1,5,2,1,1,1,1,3
"1235",2,1,3,2,1,2,1,1,1
"1236",2,1,1,2,1,1,1,1,1
"1237",1,1,1,2,1,2,1,1,1
"1238",1,1,5,1,1,2,1,1,1
"1239",2,2,5,2,1,2,1,1,1
"1240",1,6,1,2,4,2,1,1,1
"1241",2,6,1,2,4,2,1,1,1
"1242",1,6,5,2,4,2,1,1,2
"1243",1,6,2,2,4,1,1,1,1
"1244",1,1,1,2,1,2,1,1,1
"1245",2,1,1,2,1,2,1,1,1
"1246",1,1,5,2,1,2,1,1,1
"1247",2,2,3,2,1,2,2,3,2
"1248",2,1,2,2,1,1,1,1,1
"1249",1,1,5,2,1,2,1,1,2
"1250",1,1,5,2,1,2,2,1,1
"1251",1,1,5,2,1,2,1,3,2
"1252",1,1,1,2,1,2,1,1,1
"1253",2,1,1,2,7,2,1,1,1
"1254",2,2,3,2,1,2,1,1,1
"1255",2,1,1,2,1,2,1,3,1
"1256",2,1,3,2,1,2,1,1,1
"1257",1,1,1,2,1,2,1,1,1
"1258",2,1,1,2,1,2,1,1,1
"1259",1,1,5,2,1,2,2,1,1
"1260",2,1,1,2,1,2,1,1,1
"1261",1,1,1,2,1,2,2,2,3
"1262",2,2,3,2,1,1,1,1,1
"1263",1,5,5,1,3,2,2,1,1
"1264",1,1,1,2,1,2,1,1,1
"1265",2,1,1,2,1,2,1,1,1
"1266",1,2,5,2,1,2,2,3,1
"1267",1,2,4,2,1,1,2,3,1
"1268",2,1,4,2,1,2,1,1,1
"1269",1,1,3,2,1,1,1,1,1
"1270",2,1,5,2,1,2,1,1,2
"1271",1,1,5,2,1,1,1,1,1
"1272",2,1,3,2,1,2,1,1,1
"1273",2,1,1,2,1,2,1,1,1
"1274",1,1,1,2,1,2,1,1,1
"1275",1,1,1,2,1,2,1,1,1
"1276",2,1,1,2,1,2,1,1,1
"1277",2,1,5,2,1,2,1,1,2
"1278",1,1,5,2,1,2,1,1,1
"1279",2,2,5,2,1,2,1,3,1
"1280",1,1,3,2,1,2,1,1,1
"1281",2,1,5,2,1,2,1,1,1
"1282",2,2,3,2,1,2,1,1,2
"1283",2,1,5,1,3,2,2,1,1
"1284",2,2,5,2,1,1,1,1,1
"1285",2,2,5,2,1,1,1,1,1
"1286",1,2,5,2,1,2,2,1,1
"1287",1,2,5,2,1,2,2,1,1
"1288",2,2,1,2,1,2,1,1,1
"1289",1,4,1,2,1,2,1,1,1
"1290",2,1,1,2,1,2,1,1,1
"1291",1,1,1,2,1,2,1,1,1
"1292",2,1,1,2,1,2,1,1,1
"1293",2,2,3,2,1,2,1,1,1
"1294",1,2,5,2,1,2,1,1,2
"1295",2,1,5,2,1,2,1,3,1
"1296",1,1,3,2,1,2,1,1,1
"1297",2,2,2,2,1,1,1,1,1
"1298",1,1,1,2,1,2,2,1,1
"1299",2,1,1,2,1,2,1,1,1
"1300",1,1,5,2,1,2,1,1,1
"1301",2,1,1,2,1,1,1,1,1
"1302",1,1,1,2,1,2,1,1,1
"1303",2,2,3,2,1,2,1,1,1
"1304",1,2,5,2,1,2,1,3,1
"1305",1,1,1,2,1,2,1,1,1
"1306",2,1,1,2,1,1,1,1,1
"1307",1,1,3,2,1,2,1,1,1
"1308",1,1,5,2,1,2,2,1,1
"1309",1,1,5,2,1,2,1,1,1
"1310",2,1,4,2,1,2,1,1,1
"1311",2,1,5,2,1,1,1,1,1
